Unnamed: 0,지점명,주소,당행,x,y,도로명주소_after,x_cam,y_cam,Distance,Distance_after
50,울산지점,울산 울주군 삼동면 보은로 11,0,129.138511149241,35.5073710773598,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,19.56,13.24
56,울산지점,경북 영천시 북안면 내서로 55-25,4900,129.015122715856,35.9108861527136,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,71.62,66.22
61,울산지점,경남 양산시 어곡공단3길 14-2,4000,129.017817580324,35.3802162681114,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,47.8,39.55
62,울산지점,"울산 남구 중앙로 230, 6층",4700,129.311879231799,35.5414908474174,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,1.18,13.38
64,울산지점,울산 남구 사평로 60,34000,129.327187114242,35.492082387322,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,6.78,19.6
66,울산지점,울산 남구 신항로716번길 1,13098,129.363425025,35.458798659311,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,11.79,27.09
69,울산지점,울산 북구 효암로 84-13,26918,129.366642688597,35.5547326127481,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,7.24,18.07
75,울산지점,울산 북구 송도길 60,1100,129.371053303339,35.5646158301367,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,9.07,20.03
78,울산지점,경남 양산시 덕계서로 177,4200,NAN,NAN,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,,
84,울산지점,울산 울주군 온산읍 연자로 51,51348,129.35792629092,35.418880993229,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,16.7,29.89
86,울산지점,"울산 남구 북부순환도로 17, 1401호",250,129.265364192479,35.551712956653,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,6.11,8.53
91,울산지점,울산 울주군 온산읍 화산리 1281-2번지,3100,129.327565537781,35.4316082726511,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,13.92,28.07
96,울산지점,경남 김해시 생림면 나전로161번길 103,3100,128.875303231457,35.3044288716078,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,69.27,61.22
113,울산지점,울산 울주군 웅촌면 웅촌로 392-6,8164,129.211809343025,35.4639352026714,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,15.38,17.34
115,울산지점,울산 북구 효성로 43,367,129.368871438715,35.5631568777886,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,8.58,19.52
119,울산지점,인천 서구 북항로32번길 47-18,4600,126.643014775616,37.5114729018444,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,395.6,390.64
120,울산지점,울산 울주군 온산읍 화산1길 18,3000,129.330285169816,35.4239368568146,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,14.92,29.84
123,울산지점,울산 울주군 언양읍 반천반송산업로 137-66,10611,129.147765977308,35.5615447924876,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,19.16,8.74
124,울산지점,울산 울주군 온산읍 당월로 594,2000,129.34540664504,35.4555196228192,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,11.79,24.98
131,울산지점,울산 울주군 삼남읍 가천금사길 208-13,0,129.082916035603,35.5223743017417,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,29.36,19.13
146,울산지점,울산 남구 용연로248번길 83,150,129.352430405936,35.4705281460025,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,12.28,26.02
150,울산지점,울산 북구 모듈화산업로 207-14,3000,129.373190619609,35.5804308135009,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,9.88,19.88
151,울산지점,울산 남구 장생포고래로 305,3000,129.384176055763,35.506771607917,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,8.22,22.7
154,울산지점,울산 울주군 온양읍 광청로 379-24,600,129.23901416403,35.4396905030706,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,19.64,26.57
155,울산지점,울산 울주군 온산읍 원산리 891-5번지,27958,129.33946343242,35.4184309056285,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,15.46,30.38
157,울산지점,울산 울주군 온산읍 처용산업1길 57,1000,129.334200651722,35.4653492674703,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,11.04,24.49
158,울산지점,부산 서구 원양로 171,1000,129.010272946881,35.0664463788069,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,71.07,77.33
167,울산지점,"부산 강서구 유통단지1로97번길 11, 114동",300,128.95097344012,35.1655012669025,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,69.06,61.5
168,울산지점,울산 울주군 온산읍 화산1길 13,1000,129.329909538854,35.4241996529525,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,14.92,29.84
169,울산지점,울산 울주군 웅촌면 고연공단5길 40-19,10685,129.170143059192,35.4391205534937,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,24.34,28.85
174,울산지점,울산 울주군 온산읍 화산2길 11,800,129.330988643929,35.4249349081798,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,14.94,29.86
177,울산지점,경남 김해시 진례면 고모로324번길 102,900,128.775128851382,35.2510157166925,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,86.36,78.79
181,울산지점,울산 울주군 청량읍 용암길 51,874,129.323452048845,35.4724494020449,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,9.16,21.51
182,울산지점,부산 강서구 미음산단4로 46,19904,128.85703576229,35.1546842342978,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,78.21,70.64
191,울산지점,울산 남구 신정로88번길 8,108,129.321231194879,35.5396736066552,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,1.56,15.13
196,울산지점,울산 울주군 온산읍 연자로 51,0,129.35792629092,35.418880993229,울산광역시 울주군 언양읍 유니스트길 50,129.187618949573,35.5773071411833,16.7,29.89
