Unnamed: 0,지점명,주소,당행,x,y,지점_도로명주소,x_start,y_start,Distance
2599,전주지점,"인천 연수구 컨벤시아대로 165, 24층",12600,126.644442676851,37.3891408885668,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,226.96
2719,전주지점,전북 정읍시 2산단8길 3,2000,126.873175756354,35.5965067144132,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,39.81
2844,전주지점,전북 군산시 무역로 141-19,1785,126.553526776726,35.9585210224066,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,60.95
2858,전주지점,충남 아산시 음봉면 산동로 336,2000,127.109892131043,36.8536431036805,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,133.76
2924,전주지점,전북 군산시 가도로 154,1245,126.568387732717,35.960553772243,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,59.85
2929,전주지점,충남 천안시 서북구 입장면 입장로 249,3400,127.221134964987,36.925204117553,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,141.52
2932,전주지점,전북 군산시 외항로 884,4550,126.576189969273,35.9555434196621,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,58.37
2960,전주지점,경북 경산시 진량읍 공단6로 69,10200,128.824479342838,35.8650319880541,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,210.61
2969,전주지점,"서울 서초구 마방로 60, 24층",9000,127.043741743515,37.4771795240907,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,204.76
3012,전주지점,전북 완주군 봉동읍 완주산단1로 99,4000,127.1324188752,35.9381721133429,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,15.79
3033,전주지점,충북 음성군 금왕읍 금일로 271-7,12500,127.554944655612,37.0006283721401,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,167.21
3061,전주지점,전북 전주시 덕진구 상리1길 21,1500,127.102201055585,35.8528842710669,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,6.54
3090,전주지점,전북 전주시 덕진구 신복로 121,447,127.102336138379,35.8603111273709,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,7.0
3102,전주지점,전북 전주시 덕진구 추천로 237,900,127.114039164656,35.8562632395006,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,6.26
3104,전주지점,경기 용인시 처인구 남사읍 원암로 439,1000,127.17583387729,37.0981686614919,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,171.01
3151,전주지점,"경기 안산시 단원구 시화벤처로 515, 303호",4000,126.730436836739,37.3079172710012,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,218.84
3152,전주지점,전북 전주시 덕진구 반룡로 69,4990,127.08678082737,35.8571209411588,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,8.53
3173,전주지점,서울 영등포구 시흥대로 607,3000,126.904342372117,37.4869598013856,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,221.31
3206,전주지점,전북 완주군 봉동읍 완주산단4로 81,2018,127.126495837155,35.9423455739274,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,15.7
3220,전주지점,전북 남원시 광치산업2길 26,970,127.382518251035,35.4352565051176,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,53.88
3239,전주지점,전북 익산시 삼기면 산단구평길 102-20,225,127.002443685527,36.0437273968673,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,33.7
3288,전주지점,충남 논산시 강경읍 농공단지로 8,11531,127.021657733737,36.1433908983151,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,50.2
3294,전주지점,전북 전주시 완산구 중화산동2가 659번지,6290,127.124731883389,35.8151941931208,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,2.56
3300,전주지점,전북 완주군 봉동읍 테크노밸리로 497,7375,127.112248920258,35.9696902012062,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,19.87
3317,전주지점,전북 전주시 덕진구 가리내로 30,0,127.132689772715,35.8344330577459,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,2.94
3341,전주지점,서울 강남구 도산대로75길 20,5400,127.045787144776,37.5255276237565,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,211.87
3397,전주지점,전북 김제시 금구면 봉두로 148-22,5151,127.016790574802,35.7780940962262,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,13.76
3505,전주지점,"전북 장수군 장계면 장무로 352-73, (주)신진에스엠장수공장",15050,127.593495950798,35.7425605035194,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,61.37
3566,전주지점,경기 양주시 은현면 화합로 1067-16,2000,127.037343142897,37.8538240151115,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,258.47
3575,전주지점,전북 전주시 덕진구 반룡로 110-11,300,127.083188911703,35.8601552125777,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,9.12
3608,전주지점,광주 광산구 평동산단2번로 204,2000,126.772128558866,35.1333163997236,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,99.21
3623,전주지점,전북 김제시 순동산단1길 28-38,11000,126.923527758255,35.8210916946694,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,21.28
3666,전주지점,전남 순천시 해룡면 율촌산단1로 19-49,5180,127.580299081983,34.9020442046013,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,120.02
3678,전주지점,경기 화성시 팔탄면 온천로165번길 16-10,500,126.86323552672,37.141137899799,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,182.43
3689,전주지점,충북 진천군 이월면 고등2길 37,2974,127.425062690037,36.9213949787998,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,156.58
3718,전주지점,전북 김제시 용지면 석정로 763-38,2400,126.979461187814,35.8399367946453,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,17.41
3776,전주지점,경기 시흥시 공단1대로321번길 45,19306,126.7380601392,37.3350646997287,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,217.19
3855,전주지점,"서울 강남구 도산대로75길 22, 1층",1000,127.045827606523,37.5256502344542,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,211.86
3867,전주지점,전북 고창군 상하면 석남길 27,3000,126.461666404341,35.4406643269238,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,92.25
3873,전주지점,전북 익산시 오산면 무왕로2길 272,1000,126.92824072583,35.9443987430633,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,33.78
3879,전주지점,"서울 마포구 상암산로 76, 17층18층",7000,126.892314544858,37.5791943482019,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,226.7
3885,전주지점,충남 당진시 대호지면 봉선길 58,1000,126.522478541922,36.8955168516979,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,166.43
3915,전주지점,충북 진천군 덕산읍 산수산단3로 87,1964,127.48246286917,36.9024653699413,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,152.98
3965,전주지점,경기 안성시 대덕면 신촌길 20-9,254,127.22225009041,37.0187393210264,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,154.29
3986,전주지점,전북 김제시 백산면 지평선산단2길 97,7793,126.87325650017,35.8527542717405,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,27.85
4001,전주지점,전남 여수시 여수산단로 274-13,2700,127.669838215408,34.8069389892078,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,137.36
4014,전주지점,충남 서산시 고북면 고북1로 343-22,3000,126.528901358284,36.6717333869682,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,139.54
4082,전주지점,인천 서구 검단로 110,1600,126.618532888543,37.5965796461603,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,252.53
4117,전주지점,충북 괴산군 사리면 모래재로이곡5길 1,2000,127.725411394566,36.8003650780506,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,158.78
4141,전주지점,서울 강서구 마곡중앙8로1길 66,17363,126.837257514313,37.5666553100379,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,229.37
4169,전주지점,서울 강남구 언주로 734,0,127.034565098196,37.5207067527515,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,213.47
4212,전주지점,전북 군산시 번영로 104,0,126.731401996282,35.9686363925842,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,46.19
4253,전주지점,충북 괴산군 괴산읍 괴강로공단길 17,1500,127.807593999926,36.8084088025234,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,169.5
4359,전주지점,전북 전주시 덕진구 신복로 103,200,127.104207184717,35.8585138597636,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,6.75
4380,전주지점,전북 전주시 덕진구 가리내로 30,0,127.132689772715,35.8344330577459,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,2.94
4421,전주지점,전북 익산시 보석로6길 120,2360,126.983747749555,35.9444406321102,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,27.48
4524,전주지점,충남 당진시 송악읍 복운리 1164번지,5800,126.794384221372,36.9231422712748,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,171.05
4529,전주지점,경남 창원시 의창구 동읍 의창대로 950,3000,128.695527834016,35.2790904698001,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,207.28
4654,전주지점,서울 용산구 한강대로72길 3,24959,126.973637834869,37.5407113699773,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,217.24
4664,전주지점,"서울 종로구 종로1길 50, A동",66733,126.979022440109,37.5747244659804,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,216.43
4679,전주지점,전북 고창군 신림면 가평로 31,1000,126.703053968852,35.4589582601121,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,67.22
4683,전주지점,"서울 서초구 서초대로 397, 1506호",0,127.024516764632,37.4974340616184,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,207.07
4702,전주지점,부산 사상구 사상로425번길 35,4250,128.984221051228,35.1826399405168,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,243.5
4829,전주지점,경기 수원시 장안구 경수대로1220번길 23,1000,126.988535891558,37.3205376155735,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,194.57
4830,전주지점,충남 아산시 음봉면 연암율금로 272,500,127.055182320384,36.8676654052448,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,137.79
4907,전주지점,전북 완주군 비봉면 이수백로 274-5,800,127.173449230875,35.9928060426581,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,26.38
4972,전주지점,전북 전주시 완산구 원서곡길 66,1500,127.094016068951,35.8317122227666,전라북도 전주시 완산구 전라감영5길 18,127.146515418548,35.8171688828742,5.92
